date,sym,open,high,low,close,roll_rth,n_hours,atr_hl,atr_tr,atr_trr,atr_tr_wilder,n_atr_obs_prior
2021-10-18,NQZ1,15076.5,15294.25,15052.0,15286.25,0,7,207.26785714285714,242.57142857142858,242.57142857142858,212.0110784154546,195
2021-10-19,NQZ1,15330.5,15403.75,15302.0,15400.0,0,7,203.98214285714286,227.48214285714286,227.48214285714286,214.17100138577925,196
2021-10-20,NQZ1,15419.75,15446.5,15319.0,15383.0,0,7,197.30357142857142,221.92857142857142,221.92857142857142,207.2659298582236,197
2021-10-21,NQZ1,15346.5,15483.75,15334.0,15475.25,0,7,191.51785714285714,216.14285714285714,216.14285714285714,201.56836343977903,198
2021-10-22,NQZ1,15422.5,15463.5,15273.75,15342.0,0,7,182.14285714285714,206.76785714285714,206.76785714285714,197.8670517655091,199
2021-10-25,NQZ1,15405.25,15541.25,15322.25,15501.25,0,7,170.53571428571428,192.39285714285714,192.39285714285714,198.12654806797272,200
2021-10-26,NQZ1,15597.75,15701.0,15503.0,15545.0,0,7,167.80357142857142,187.55357142857142,187.55357142857142,199.61750892026038,201
2021-10-27,NQZ1,15570.75,15717.5,15558.75,15585.0,0,7,161.85714285714286,181.73214285714286,181.73214285714286,199.62697256881322,202
2021-10-28,NQZ1,15668.75,15772.0,15635.5,15761.5,0,7,163.05357142857142,176.39285714285714,176.39285714285714,197.68933167104086,203
2021-10-29,NQZ1,15631.0,15846.75,15615.75,15840.25,0,7,161.92857142857142,178.875,178.875,196.92580798025224,204
2021-11-01,NQZ1,15858.0,15899.0,15768.5,15893.75,0,7,164.07142857142858,181.01785714285714,181.01785714285714,199.35967883880565,205
2021-11-02,NQZ1,15865.75,15980.25,15864.0,15962.0,0,7,162.14285714285714,179.08928571428572,179.08928571428572,194.44113035031953,206
2021-11-03,NQZ1,15980.5,16145.75,15935.25,16129.75,0,7,160.78571428571428,176.98214285714286,176.98214285714286,188.856049611011,207
2021-11-04,NQZ1,16180.25,16376.0,16157.0,16335.0,0,7,164.51785714285714,171.83928571428572,171.83928571428572,190.40204606736737,208
2021-11-05,NQZ1,16410.0,16448.5,16292.0,16351.25,0,7,173.60714285714286,182.23214285714286,182.23214285714286,194.39118563398398,209
2021-11-08,NQZ1,16349.75,16394.0,16302.5,16329.25,0,7,167.48214285714286,176.10714285714286,176.10714285714286,191.68467237441368,210
2021-11-09,NQZ1,16376.0,16391.75,16160.0,16217.5,0,7,166.75,174.25,174.25,184.52862434766985,211
2021-11-10,NQZ1,16101.5,16221.0,15896.5,15978.0,0,7,174.19642857142858,181.69642857142858,181.69642857142858,187.90157975140772,212
2021-11-11,NQZ1,16102.75,16110.5,16004.25,16022.5,0,7,186.67857142857142,194.17857142857142,194.17857142857142,197.65860976916431,213
2021-11-12,NQZ1,16070.0,16213.25,16001.75,16189.75,0,7,180.71428571428572,189.25,189.25,193.00442335708115,214
2021-11-15,NQZ1,16241.0,16254.25,16082.25,16188.25,0,7,180.17857142857142,188.71428571428572,188.71428571428572,194.3255359744325,215
2021-11-16,NQZ1,16157.25,16323.75,16149.25,16305.0,0,7,178.32142857142858,186.73214285714286,186.73214285714286,192.7308548334016,216
2021-11-17,NQZ1,16315.25,16396.5,16270.0,16312.75,0,7,179.44642857142858,186.875,186.875,191.42865091673005,217
2021-11-18,NQZ1,16398.0,16503.25,16303.5,16481.0,0,7,178.73214285714286,182.55357142857142,182.55357142857142,186.7908901369636,218
2021-11-19,NQZ1,16549.0,16628.5,16516.25,16572.75,0,7,176.5,180.32142857142858,180.32142857142858,187.7165408414662,219
2021-11-22,NQZ1,16638.5,16767.5,16377.0,16383.25,0,7,175.19642857142858,181.53571428571428,181.53571428571428,184.84393078136148,220
2021-11-23,NQZ1,16331.0,16418.75,16118.5,16305.75,0,7,194.78571428571428,201.125,201.125,199.53365001126423,221
2021-11-24,NQZ1,16199.0,16368.5,16102.0,16362.25,0,7,201.19642857142858,207.53571428571428,207.53571428571428,206.72767501045965,222
2021-11-25,NQZ1,16387.75,16418.0,16379.25,16404.5,0,4,204.58928571428572,208.98214285714286,208.98214285714286,210.99712679542682,223
2021-11-26,NQZ1,16251.0,16307.5,15988.0,16043.5,0,5,196.17857142857142,201.78571428571428,201.78571428571428,199.9080463100392,224
2021-11-29,NQZ1,16239.75,16437.75,16208.5,16390.75,0,7,212.46428571428572,225.0,225.0,215.3789001450364,225
2021-11-30,NQZ1,16355.0,16456.25,16068.75,16148.75,0,7,212.28571428571428,236.60714285714286,236.60714285714286,228.1554072775338,226
2021-12-01,NQZ1,16339.0,16427.5,15858.5,15874.75,0,7,216.78571428571428,241.10714285714286,241.10714285714286,239.5371639005671,227
2021-12-02,NQZ1,15823.0,16066.25,15762.75,15990.5,0,7,249.83928571428572,272.2857142857143,272.2857142857143,263.07022362195517,228
2021-12-03,NQZ1,16047.25,16090.5,15538.0,15716.0,0,7,256.4107142857143,278.85714285714283,278.85714285714283,265.9580647918155,229
2021-12-06,NQZ1,15734.25,15897.25,15559.25,15842.75,0,7,283.5892857142857,306.0357142857143,306.0357142857143,286.4253458781144,230
2021-12-07,NQZ1,16119.75,16344.25,16119.0,16321.5,0,7,295.26785714285717,317.7142857142857,317.7142857142857,290.1092497439634,231
2021-12-08,NQZ1,16330.5,16397.75,16251.5,16389.0,0,7,302.32142857142856,344.5,344.5,305.20858904796603,232
2021-12-09,NQZ1,16336.75,16414.25,16139.25,16149.75,0,7,298.5,340.67857142857144,340.67857142857144,293.85440411596846,233
2021-12-10,NQH2,16268.75,16337.5,16136.0,16326.75,0,7,310.125,349.7857142857143,349.7857142857143,292.50766096482783,234
2021-12-13,NQH2,16326.5,16339.5,16072.5,16087.5,0,7,296.625,336.2857142857143,336.2857142857143,286.0071137530544,235
2021-12-14,NQH2,15882.25,15998.75,15734.0,15926.5,0,7,294.25,333.9107142857143,333.9107142857143,284.64946277069333,236
2021-12-15,NQH2,15908.0,16297.5,15740.25,16282.0,0,7,294.125,340.125,340.125,289.56735828707235,237
2021-12-16,NQH2,16322.25,16342.0,15793.0,15862.25,0,7,331.1607142857143,375.94642857142856,375.94642857142856,308.68754698085286,238
2021-12-17,NQH2,15713.25,15956.5,15651.75,15779.5,0,7,347.55357142857144,385.4107142857143,385.4107142857143,325.85272219650625,239
2021-12-20,NQH2,15578.0,15658.75,15492.0,15624.75,0,7,352.94642857142856,379.01785714285717,379.01785714285717,324.3453848967558,240
2021-12-21,NQH2,15762.25,15987.25,15605.0,15973.0,0,7,337.17857142857144,371.875,371.875,321.7135716898446,241
2021-12-22,NQH2,15962.25,16177.5,15933.25,16168.5,0,7,323.8392857142857,358.5357142857143,358.5357142857143,326.03760228342713,242
2021-12-23,NQH2,16184.5,16356.0,16176.5,16293.75,0,7,319.60714285714283,354.30357142857144,354.30357142857144,320.19563069175376,243
2021-12-27,NQH2,16346.5,16563.5,16344.5,16560.5,0,7,292.9642857142857,328.23214285714283,328.23214285714283,310.7173713566285,244
2021-12-28,NQH2,16601.5,16608.5,16452.25,16494.75,0,7,284.4642857142857,323.35714285714283,323.35714285714283,307.79113054544075,245
2021-12-29,NQH2,16496.5,16549.5,16387.5,16488.5,0,7,279.5357142857143,298.69642857142856,298.69642857142856,296.9667640779093,246
2021-12-30,NQH2,16475.5,16567.5,16411.25,16428.5,0,7,280.6607142857143,299.82142857142856,299.82142857142856,287.3262809294872,247
2021-12-31,NQH2,16408.0,16464.0,16313.75,16325.0,0,7,272.17857142857144,291.3392857142857,291.3392857142857,277.96368943452387,248
2022-01-03,NQH2,16383.0,16498.0,16292.0,16489.0,0,7,268.51785714285717,287.67857142857144,287.67857142857144,268.8412830463436,249
2022-01-04,NQH2,16509.75,16512.0,16139.5,16272.75,0,7,264.1607142857143,283.32142857142856,283.32142857142856,264.3526199716048,250
2022-01-05,NQH2,16200.25,16247.25,15759.0,15763.75,0,7,271.85714285714283,284.67857142857144,284.67857142857144,272.0774328307759,251
2022-01-06,NQH2,15691.0,15895.75,15598.5,15758.0,0,7,266.92857142857144,281.57142857142856,281.57142857142856,289.339759057149,252
2022-01-07,NQH2,15757.0,15827.75,15510.0,15585.0,0,7,248.94642857142858,263.5892857142857,263.5892857142857,289.9047762673527,253
2022-01-10,NQH2,15377.0,15617.0,15152.5,15604.0,0,7,249.875,264.51785714285717,264.51785714285717,291.8937208196847,254
2022-01-11,NQH2,15565.5,15838.0,15475.0,15832.25,0,7,271.14285714285717,277.1607142857143,277.1607142857143,304.22274076113575,255
2022-01-12,NQH2,15938.5,16009.25,15797.25,15895.25,0,7,269.76785714285717,275.7857142857143,275.7857142857143,308.42111642105465,256
2022-01-13,NQH2,15950.5,15979.75,15458.25,15498.0,0,7,267.4642857142857,273.48214285714283,273.48214285714283,301.53389381955077,257
2022-01-14,NQH2,15389.25,15607.0,15379.75,15592.25,0,7,291.89285714285717,297.3392857142857,297.3392857142857,317.24575854672577,258
2022-01-17,NQH2,15597.75,15611.75,15543.5,15559.25,0,4,292.48214285714283,294.30357142857144,294.30357142857144,310.81749007910247,259
2022-01-18,NQH2,15347.75,15434.75,15170.75,15214.5,0,7,286.19642857142856,288.01785714285717,288.01785714285717,293.49124078773804,260
2022-01-19,NQH2,15267.25,15372.0,15024.5,15037.0,0,7,293.48214285714283,304.19642857142856,304.19642857142856,300.27758073147106,261
2022-01-20,NQH2,15168.5,15340.25,14816.5,14835.25,0,7,307.14285714285717,317.85714285714283,317.85714285714283,303.6506106792231,262
2022-01-21,NQH2,14745.5,14858.5,14414.5,14415.75,0,7,333.82142857142856,344.5357142857143,344.5357142857143,319.3719956307072,263
2022-01-24,NQH2,14191.0,14522.0,13706.0,14500.25,0,7,350.82142857142856,361.5357142857143,361.5357142857143,328.27399594279956,264
2022-01-25,NQH2,14219.5,14400.25,14014.0,14151.0,0,7,382.5,393.2142857142857,393.2142857142857,363.111567661171,265
2022-01-26,NQH2,14475.75,14639.75,13976.25,14148.25,0,7,375.2142857142857,391.25,391.25,371.9071699710874,266
2022-01-27,NQH2,14333.0,14409.25,13945.0,13988.0,0,7,401.375,417.4107142857143,417.4107142857143,392.7352292588669,267
2022-01-28,NQH2,14068.5,14438.25,13860.25,14433.5,0,7,411.8392857142857,427.875,427.875,397.84342716894787,268
2022-01-31,NQH2,14488.25,14914.75,14416.25,14898.5,0,7,419.94642857142856,435.98214285714283,435.98214285714283,410.7117537997373,269
2022-02-01,NQH2,14944.0,15019.5,14729.25,14991.5,0,7,429.625,445.6607142857143,445.6607142857143,416.9823428140418,270
2022-02-02,NQH2,15167.75,15178.0,14941.5,15113.75,0,7,435.2142857142857,451.25,451.25,407.9300326130388,271
2022-02-03,NQH2,14704.0,14842.5,14456.25,14502.75,0,7,414.85714285714283,430.89285714285717,430.89285714285717,395.68503028353604,272
2022-02-04,NQH2,14519.25,14819.5,14432.75,14680.25,0,7,426.2142857142857,461.625,461.625,414.3860995489977,273
2022-02-07,NQH2,14708.25,14806.25,14511.5,14565.5,0,7,448.9642857142857,484.375,484.375,412.41209243835505,274
2022-02-08,NQH2,14516.25,14776.0,14467.5,14733.5,0,7,451.1607142857143,477.67857142857144,477.67857142857144,404.00765726418683,275
2022-02-09,NQH2,14919.0,15044.25,14853.25,15043.25,0,7,448.375,474.89285714285717,474.89285714285717,397.18568174531634,276
2022-02-10,NQH2,14742.25,15029.25,14622.0,14703.0,0,7,424.60714285714283,459.67857142857144,459.67857142857144,391.0117044777938,277
2022-02-11,NQH2,14700.75,14766.75,14181.0,14237.75,0,7,421.98214285714283,458.05357142857144,458.05357142857144,393.17158272937996,278
2022-02-14,NQH2,14209.25,14394.0,14102.0,14255.75,0,7,405.5357142857143,441.60714285714283,441.60714285714283,406.9271839629957,279
2022-02-15,NQH2,14472.25,14614.75,14427.5,14609.0,0,7,398.80357142857144,427.73214285714283,427.73214285714283,398.71809939421024,280
2022-02-16,NQH2,14514.0,14645.0,14381.0,14601.5,0,7,364.7857142857143,405.98214285714283,405.98214285714283,395.8810922946238,281
2022-02-17,NQH2,14462.5,14495.0,14148.0,14166.25,0,7,350.48214285714283,391.67857142857144,391.67857142857144,386.4610142735792,282
2022-02-18,NQH2,14204.5,14220.75,13906.25,14005.0,0,7,333.98214285714283,382.7857142857143,382.7857142857143,391.2495132540379,283
2022-02-21,NQH2,13862.25,13883.75,13716.25,13735.5,0,4,320.8392857142857,369.64285714285717,369.64285714285717,385.7674051644637,284
2022-02-22,NQH2,13880.75,14108.25,13710.75,13865.0,0,7,312.07142857142856,369.5357142857143,369.5357142857143,378.8375905098591,285
2022-02-23,NQH2,13995.5,14031.0,13494.5,13506.75,0,7,323.57142857142856,381.0357142857143,381.0357142857143,380.1706197591549,286
2022-02-24,NQH2,13073.75,13983.25,13058.0,13965.75,0,7,334.30357142857144,372.39285714285717,372.39285714285717,391.3370040620724,287
2022-02-25,NQH2,13994.5,14187.0,13831.75,14182.5,0,7,372.76785714285717,410.85714285714283,410.85714285714283,429.4736466290673,288
2022-02-28,NQH2,14042.0,14292.25,13995.75,14234.25,0,7,377.0892857142857,415.17857142857144,415.17857142857144,424.1719575841339,289
2022-03-01,NQH2,14175.0,14273.0,13900.0,14004.75,0,7,376.23214285714283,414.32142857142856,414.32142857142856,415.05253204241006,290
2022-03-02,NQH2,14067.5,14290.0,13951.0,14237.25,0,7,389.23214285714283,418.76785714285717,418.76785714285717,412.0487797536665,291
2022-03-03,NQH2,14350.5,14355.5,13955.0,14035.5,0,7,384.35714285714283,412.89285714285717,412.89285714285717,406.8310097712618,292
2022-03-04,NQH2,13935.0,13995.5,13733.75,13833.75,0,7,371.125,399.6607142857143,399.6607142857143,406.37879478760027,293
2022-03-07,NQH2,13831.0,13879.75,13313.75,13320.25,0,7,368.9642857142857,400.35714285714283,400.35714285714283,398.90530944562886,294
2022-03-08,NQH2,13286.25,13666.0,13118.25,13254.5,0,7,396.01785714285717,415.14285714285717,415.14285714285717,410.8406444852268,295
2022-03-09,NQH2,13603.25,13795.75,13496.0,13741.75,0,7,416.2857142857143,435.4107142857143,435.4107142857143,420.61988416485343,296
2022-03-10,NQH2,13565.0,13636.0,13396.25,13591.25,0,7,412.9107142857143,441.67857142857144,441.67857142857144,429.23632101022105,297
2022-03-11,NQH2,13705.75,13721.75,13281.75,13300.25,1,7,407.57142857142856,443.89285714285717,443.89285714285717,423.25515522377674,298
2022-03-14,NQM2,13246.5,13389.25,13015.5,13048.5,0,7,427.0357142857143,454.69642857142856,454.69642857142856,424.4512155649355,299
2022-03-15,NQM2,13155.5,13486.5,13087.5,13454.5,0,7,425.3392857142857,453.0,453.0,420.82970016744014,300
2022-03-16,NQM2,13618.75,13957.5,13463.0,13955.0,0,7,415.51785714285717,445.9642857142857,445.9642857142857,422.05615015548017,301
2022-03-17,NQM2,13872.25,14122.0,13819.0,14119.5,0,7,384.75,415.80357142857144,415.80357142857144,427.83785371580296,302
2022-03-18,NQM2,14046.5,14424.0,13995.0,14410.25,0,7,381.01785714285717,412.07142857142856,412.07142857142856,418.9208641646742,303
2022-03-21,NQM2,14371.5,14466.75,14183.75,14372.75,0,7,390.48214285714283,421.5357142857143,421.5357142857143,419.64080243862605,304
2022-03-22,NQM2,14390.5,14690.75,14374.0,14655.0,0,7,384.05357142857144,415.10714285714283,415.10714285714283,409.8807451215813,305
2022-03-23,NQM2,14531.75,14682.25,14441.0,14444.0,0,7,382.4642857142857,413.60714285714283,413.60714285714283,403.31783475575406,306
2022-03-24,NQM2,14523.75,14768.75,14433.5,14766.5,0,7,371.0892857142857,402.23214285714283,402.23214285714283,391.74156084462874,307
2022-03-25,NQM2,14763.25,14808.0,14572.5,14755.25,0,7,376.3392857142857,404.625,404.625,387.7064493557267,308
2022-03-28,NQM2,14753.25,14988.0,14701.0,14987.25,0,7,352.73214285714283,381.01785714285717,381.01785714285717,376.8345601160319,309
2022-03-29,NQM2,15147.75,15268.75,15032.5,15241.5,0,7,334.10714285714283,362.39285714285717,362.39285714285717,370.4178058220296,310
2022-03-30,NQM2,15166.0,15234.75,15012.25,15080.75,0,7,329.57142857142856,343.8392857142857,343.8392857142857,364.0665339775989,311
2022-03-31,NQM2,15080.25,15095.25,14855.5,14870.0,0,7,328.3392857142857,335.5357142857143,335.5357142857143,354.43678155062753,312
2022-04-01,NQM2,14899.25,14932.0,14725.0,14859.75,0,7,314.0357142857143,321.23214285714283,321.23214285714283,346.2448685827256,313
2022-04-04,NQM2,14895.25,15167.0,14883.5,15164.75,0,7,302.125,309.32142857142856,309.32142857142856,336.29880654110235,314
2022-04-05,NQM2,15105.25,15136.25,14780.25,14831.5,0,7,293.875,299.98214285714283,299.98214285714283,334.22389178816644,315
2022-04-06,NQM2,14602.75,14652.75,14394.75,14505.5,0,7,283.98214285714283,291.51785714285717,291.51785714285717,337.815042374726,316
2022-04-07,NQM2,14467.25,14633.75,14317.0,14542.75,0,7,280.76785714285717,301.07142857142856,301.07142857142856,344.8818250622456,317
2022-04-08,NQM2,14468.0,14498.25,14310.5,14336.25,0,7,272.75,293.05357142857144,293.05357142857144,342.8724089863709,318
2022-04-11,NQM2,14158.25,14197.0,13984.75,14000.5,0,7,265.94642857142856,289.42857142857144,289.42857142857144,334.97080834448724,319
2022-04-12,NQM2,14199.75,14277.5,13881.25,13941.75,0,7,258.48214285714283,291.82142857142856,291.82142857142856,336.15146489130956,320
2022-04-13,NQM2,13952.75,14266.5,13921.0,14221.75,0,7,269.55357142857144,302.89285714285717,302.89285714285717,340.4442173990732,321
2022-04-14,NQM2,14224.0,14246.75,13885.5,13893.5,0,7,270.2857142857143,303.625,303.625,340.8053447277108,322
2022-04-18,NQM2,13850.25,14002.5,13786.0,13917.0,0,7,279.26785714285717,312.60714285714283,312.60714285714283,342.26567724716006,323
2022-04-19,NQM2,13875.5,14242.0,13833.5,14212.25,0,7,274.23214285714283,307.57142857142856,307.57142857142856,333.2824145866486,324
2022-04-20,NQM2,14251.75,14270.0,13956.5,14003.5,0,7,286.5357142857143,316.64285714285717,316.64285714285717,338.65509925903086,325
2022-04-21,NQM2,14172.5,14283.0,13680.0,13722.0,0,7,293.0357142857143,322.6607142857143,322.6607142857143,336.85830645481434,326
2022-04-22,NQM2,13725.5,13777.75,13340.0,13356.75,0,7,318.98214285714283,348.60714285714283,348.60714285714283,355.86842742232756,327
2022-04-25,NQM2,13289.0,13543.25,13236.0,13530.75,0,7,335.4642857142857,365.0892857142857,365.0892857142857,361.7171111778756,328
2022-04-26,NQM2,13443.25,13450.75,13006.25,13009.0,0,7,337.1607142857143,365.0892857142857,365.0892857142857,357.82660323659877,329
2022-04-27,NQM2,13021.75,13255.25,12930.25,13001.75,0,7,343.48214285714283,375.0892857142857,375.0892857142857,369.731845862556,330
2022-04-28,NQM2,13212.75,13542.0,13033.0,13463.0,0,7,348.26785714285717,367.10714285714283,367.10714285714283,366.5367140152306,331
2022-04-29,NQM2,13287.5,13433.0,12831.75,12855.25,0,7,362.0,383.07142857142856,383.07142857142856,378.94480587128555,332
2022-05-02,NQM2,12840.75,13082.0,12709.75,13070.25,0,7,391.5357142857143,411.57142857142856,411.57142857142856,396.96660545190804,333
2022-05-03,NQM2,13073.25,13183.75,12968.5,13089.75,0,7,402.9642857142857,413.05357142857144,413.05357142857144,395.2011336339146,334
2022-05-04,NQM2,13106.75,13555.25,12883.0,13533.0,0,7,390.0357142857143,400.125,400.125,382.3474812314921,335
2022-05-05,NQM2,13342.5,13346.25,12705.25,12858.75,0,7,413.375,423.4642857142857,423.4642857142857,403.05480400067125,336
2022-05-06,NQM2,12760.0,12928.75,12519.0,12693.25,0,7,433.35714285714283,456.7857142857143,456.7857142857143,433.39017514348046,337
2022-05-09,NQM2,12449.25,12555.75,12135.25,12196.75,0,7,447.1607142857143,470.5892857142857,470.5892857142857,431.7015912046604,338
2022-05-10,NQM2,12496.5,12547.0,12170.0,12342.5,0,7,448.01785714285717,481.26785714285717,481.26785714285717,440.72290611861325,339
2022-05-11,NQM2,12245.5,12478.5,11938.5,11974.75,0,7,452.55357142857144,485.80357142857144,485.80357142857144,436.17126996728376,340
2022-05-12,NQM2,11791.75,12132.75,11689.0,11948.0,0,7,448.05357142857144,481.30357142857144,481.30357142857144,443.5876078267635,341
2022-05-13,NQM2,12132.0,12432.0,12064.75,12384.5,0,7,448.48214285714283,481.73214285714283,481.73214285714283,443.59920726770895,342
2022-05-16,NQM2,12311.5,12403.0,12190.25,12247.5,0,7,452.76785714285717,494.35714285714283,494.35714285714283,446.48497817715827,343
2022-05-17,NQM2,12491.25,12578.0,12328.5,12563.25,0,7,436.2142857142857,472.0892857142857,472.0892857142857,429.78962259307553,344
2022-05-18,NQM2,12368.25,12399.75,11887.5,11940.75,0,7,430.82142857142856,472.48214285714283,472.48214285714283,422.6975066935701,345
2022-05-19,NQM2,11864.25,12076.75,11795.25,11876.25,0,7,431.05357142857144,482.1607142857143,482.1607142857143,440.77268478688654,346
2022-05-20,NQM2,12026.25,12053.0,11491.25,11835.5,0,7,408.2142857142857,457.17857142857144,457.17857142857144,429.3960644449661,347
2022-05-23,NQM2,11884.75,12054.0,11783.75,12034.75,0,7,421.75,470.7142857142857,470.7142857142857,438.84991698461135,348
2022-05-24,NQM2,11816.5,11847.5,11576.25,11781.75,0,7,425.67857142857144,474.64285714285717,474.64285714285717,426.8070657714248,349
2022-05-25,NQM2,11717.25,12036.0,11708.0,11949.5,0,7,397.0357142857143,459.375,459.375,429.0708467877516,350
2022-05-26,NQM2,11912.75,12343.0,11899.0,12275.0,0,7,374.67857142857144,423.67857142857144,423.67857142857144,421.8515005886265,351
2022-05-27,NQM2,12407.5,12683.25,12402.0,12682.25,0,7,377.125,426.125,426.125,423.43353626086747,352
2022-05-30,NQM2,12757.0,12835.75,12736.5,12810.0,0,4,367.17857142857144,415.42857142857144,415.42857142857144,422.3489979565198,353
2022-05-31,NQM2,12676.75,12768.5,12480.0,12645.25,0,7,347.3392857142857,399.4642857142857,399.4642857142857,403.14549810248263,354
2022-06-01,NQM2,12733.5,12823.5,12454.75,12550.0,0,7,329.375,384.4642857142857,384.4642857142857,397.920819666591,355
2022-06-02,NQM2,12502.5,12899.25,12442.5,12894.25,0,7,324.01785714285717,379.10714285714283,379.10714285714283,395.8371896904059,356
2022-06-03,NQM2,12673.5,12731.25,12503.0,12554.0,0,7,330.4107142857143,377.1607142857143,377.1607142857143,400.1881047125198,357
2022-06-06,NQM2,12741.5,12810.0,12532.75,12600.25,0,7,331.51785714285717,389.9107142857143,389.9107142857143,399.54966866162556,358
2022-06-07,NQM2,12457.0,12740.25,12412.5,12711.5,0,7,333.5,386.10714285714283,386.10714285714283,390.813978042938,359
2022-06-08,NQM2,12673.75,12783.0,12579.25,12619.0,0,7,320.32142857142856,361.25,361.25,386.30940818272813,360
2022-06-09,NQM2,12542.75,12673.25,12270.0,12271.25,0,7,314.76785714285717,355.69642857142856,355.69642857142856,373.2694504553904,361
2022-06-10,NQM2,12042.0,12090.0,11823.0,11837.0,0,7,303.44642857142856,344.375,344.375,375.4109182800054,362
2022-06-13,NQU2,11494.75,11604.5,11285.25,11326.25,0,7,303.2142857142857,357.0892857142857,357.0892857142857,380.61370983143354,363
2022-06-14,NQU2,11414.75,11455.25,11236.0,11350.5,0,7,306.64285714285717,363.75,347.14285714285717,392.8377305577597,364
2022-06-15,NQU2,11487.25,11794.25,11371.25,11631.75,0,7,298.875,355.98214285714283,339.375,380.4386069464912,365
2022-06-16,NQU2,11329.0,11349.75,11068.5,11166.0,0,7,297.375,355.9642857142857,339.35714285714283,384.9608493074561,366
2022-06-17,NQU2,11190.5,11396.0,11119.0,11292.25,0,7,297.375,367.0357142857143,350.42857142857144,397.69578864263775,367
2022-06-20,NQU2,11366.25,11430.75,11333.0,11420.75,0,4,310.07142857142856,375.85714285714283,359.25,389.07466088244934,368
2022-06-21,NQU2,11481.0,11678.25,11475.75,11579.0,0,7,296.44642857142856,362.17857142857144,345.57142857142856,371.17647081941726,369
2022-06-22,NQU2,11470.25,11745.75,11446.75,11558.25,0,7,284.57142857142856,354.23214285714283,337.625,363.0567229037446,370
2022-06-23,NQU2,11660.75,11766.75,11543.0,11733.25,0,7,273.30357142857144,342.9642857142857,326.35714285714283,358.48124269633433,371
2022-06-24,NQU2,11849.5,12148.25,11838.75,12147.75,0,7,272.98214285714283,331.0,314.39285714285717,348.857582503739,372
2022-06-27,NQU2,12189.25,12212.0,11994.25,12044.75,0,7,275.2857142857143,340.8392857142857,324.23214285714283,353.5820408963291,373
2022-06-28,NQU2,12064.0,12174.25,11667.5,11674.0,0,7,267.42857142857144,332.98214285714283,316.375,343.879752260877,374
2022-06-29,NQU2,11669.25,11749.0,11564.5,11688.5,0,7,289.07142857142856,354.625,338.01785714285717,355.51334138510003,375
2022-06-30,NQU2,11555.0,11685.0,11351.0,11538.0,0,7,273.44642857142856,339.0,322.39285714285717,343.29810271473576,376
2022-07-01,NQU2,11480.25,11629.75,11401.0,11612.5,0,7,278.23214285714283,331.0892857142857,314.48214285714283,342.883952520826,377
2022-07-04,NQU2,11567.75,11574.5,11530.75,11554.0,0,4,271.76785714285717,308.01785714285717,308.01785714285717,334.73152734076706,378
2022-07-05,NQU2,11453.75,11814.75,11389.25,11813.25,0,7,259.23214285714283,298.19642857142856,298.19642857142856,316.661418244998,379
2022-07-06,NQU2,11825.75,11974.25,11753.25,11885.75,0,7,259.4107142857143,296.89285714285717,296.89285714285717,324.43560265606953,380
2022-07-07,NQU2,11919.0,12168.5,11918.25,12136.0,0,7,255.10714285714286,272.44642857142856,272.44642857142856,317.0473453234931,381
2022-07-08,NQU2,12017.0,12211.0,11978.25,12155.5,0,7,253.19642857142858,272.85714285714283,272.85714285714283,314.59753494324366,382
2022-07-11,NQU2,12050.25,12061.75,11853.0,11891.0,0,7,262.8392857142857,279.5892857142857,279.5892857142857,308.75128244729774,383
2022-07-12,NQU2,11943.5,12025.5,11712.0,11778.25,0,7,263.2857142857143,282.80357142857144,282.80357142857144,308.30476227249073,384
2022-07-13,NQU2,11543.25,11854.5,11522.5,11755.5,0,7,264.32142857142856,283.8392857142857,283.8392857142857,308.67585068159855,385
2022-07-14,NQU2,11642.25,11835.0,11511.25,11799.5,0,7,272.05357142857144,291.57142857142856,291.57142857142856,310.34186134719863,386
2022-07-15,NQU2,11923.75,12013.25,11853.5,12009.0,0,7,273.07142857142856,285.05357142857144,285.05357142857144,311.29958553668445,387
2022-07-18,NQU2,12124.25,12186.5,11857.0,11907.0,0,7,268.92857142857144,284.76785714285717,284.76785714285717,304.3317579983499,388
2022-07-19,NQU2,12060.75,12287.0,11993.0,12269.0,0,7,256.26785714285717,272.10714285714283,272.10714285714283,306.1294895698963,389
2022-07-20,NQU2,12289.0,12517.5,12257.5,12466.0,0,7,264.0892857142857,286.07142857142856,286.07142857142856,311.405954600618,390
2022-07-21,NQU2,12483.5,12646.0,12373.5,12645.0,0,7,258.80357142857144,280.5357142857143,280.5357142857143,307.73410070057383,391
2022-07-22,NQU2,12606.75,12698.5,12343.75,12424.25,0,7,261.92857142857144,283.6607142857143,283.6607142857143,305.2173792219614,392
2022-07-25,NQU2,12424.25,12444.0,12266.5,12355.5,0,7,284.14285714285717,303.1607142857143,303.1607142857143,308.7554235632498,393
2022-07-26,NQU2,12278.5,12291.25,12074.75,12110.25,0,7,266.42857142857144,285.44642857142856,285.44642857142856,299.38003616587474,394
2022-07-27,NQU2,12302.5,12690.0,12276.5,12615.5,0,7,266.10714285714283,289.7142857142857,289.7142857142857,298.0493192968837,395
2022-07-28,NQU2,12606.5,12764.5,12449.0,12738.75,0,7,277.76785714285717,310.92857142857144,310.92857142857144,318.17079648996344,396
2022-07-29,NQU2,12803.5,13012.0,12744.25,12972.0,0,7,283.67857142857144,316.8392857142857,316.8392857142857,317.9800253121089,397
