universe,signal_ts,trading_day,side,limit_price,filled,cancel_reason,fill_ts,mfe_pts,mfe_ts,mae_pts,mae_ts,close_1600_pnl_pts,minutes_held,mfe_before_mae,year,entry_hour_et,signal_hour_et,sweep_level,swept_level_type,mss_ts,model,stop_distance,imb_confluence,ob_confluence,stop_loss,take_profit,s_to_fav_5,s_to_fav_10,s_to_fav_15,s_to_fav_20,s_to_fav_30,s_to_fav_50,s_to_adv_5,s_to_adv_10,s_to_adv_15,s_to_adv_20,s_to_adv_30,s_to_adv_50
p3,2023-10-17T00:45:00.000Z,2023-10-17,sell,17502.5,false,close_beyond_leg_terminus,,,,,,,,,2023,20,20,,,,M,20.5,,,17523,17460.25,,,,,,,,,,,,
p2,2023-10-17T04:00:00.000Z,2023-10-17,sell,17457.25,false,close_beyond_leg_terminus,,,,,,,,,2023,0,0,,,,M,6.5,,,17463.75,17451.25,,,,,,,,,,,,
p4,2023-10-17T06:15:00.000Z,2023-10-17,sell,17472.75,false,close_beyond_leg_terminus,,,,,,,,,2023,2,2,,,,M,16.25,,,17489,17452,,,,,,,,,,,,
p4,2023-10-17T06:30:00.000Z,2023-10-17,sell,17461.75,true,,2023-10-17T07:05:20.000Z,234.25,2023-10-17T13:54:16.000Z,24.75,2023-10-17T16:30:14.000Z,43.50,774.67,true,2023,3,2,,,,M,11.5,,,17473.25,17440.5,831,1365,4345,5542,5643,14440,14,41,114,33507,,
p5,2023-10-17T07:45:00.000Z,2023-10-17,buy,17461,true,,2023-10-17T08:06:49.000Z,25.50,2023-10-17T16:30:14.000Z,233.50,2023-10-17T13:54:16.000Z,-42.75,713.18,false,2023,4,3,,,,W,11.5,,,17449.5,17479,408,28543,29795,29817,,,31,617,1745,1855,1955,10752
p3,2023-10-17T09:15:00.000Z,2023-10-17,buy,17402,true,,2023-10-17T11:10:17.000Z,84.50,2023-10-17T16:30:14.000Z,174.50,2023-10-17T13:54:16.000Z,16.25,529.72,false,2023,7,5,,,,W,26.75,,,17375.25,17447.5,14,270,1217,1373,15734,15932,3743,4783,4783,4783,5216,6021
p5,2023-10-17T11:00:00.000Z,2023-10-17,buy,17392.5,true,,2023-10-17T12:30:00.000Z,94.00,2023-10-17T16:30:14.000Z,165.00,2023-10-17T13:54:16.000Z,25.75,450.00,false,2023,8,7,,,,W,23,,,17369.5,17432.5,0,0,7600,7671,10200,11134,0,0,33,433,919,1756
p4,2023-10-17T12:45:00.000Z,2023-10-17,sell,17388.75,false,close_beyond_leg_terminus,,,,,,,,,2023,8,8,,,,M,10,,,17398.75,17377.75,,,,,,,,,,,,
p5,2023-10-17T13:15:00.000Z,2023-10-17,buy,17278.25,true,,2023-10-17T13:45:02.000Z,208.25,2023-10-17T16:30:14.000Z,50.75,2023-10-17T13:54:16.000Z,140.00,374.97,false,2023,9,9,,,,W,37.25,,,17241,17408,1309,1319,1331,1336,1352,1576,1,19,31,33,420,487
p2,2023-10-17T13:45:00.000Z,2023-10-17,sell,17347.25,false,close_beyond_leg_terminus,,,,,,,,,2023,9,9,,,,M,33.75,,,17381,17268.25,,,,,,,,,,,,
p1,2023-10-17T16:30:00.000Z,2023-10-17,buy,17421.5,true,,2023-10-17T17:32:01.000Z,9.75,2023-10-17T17:35:54.000Z,66.00,2023-10-17T19:05:43.000Z,-3.25,147.98,true,2023,13,12,,,,W,49.75,,,17371.75,17485.25,171,,,,,,0,12,1175,1223,1287,1443
p2,2023-10-17T17:15:00.000Z,2023-10-17,buy,17370.25,true,,2023-10-17T17:56:25.000Z,53.00,2023-10-17T19:56:06.000Z,14.75,2023-10-17T19:05:43.000Z,48.00,123.58,false,2023,13,13,,,,W,42,,,17328.25,17456.25,15,30,41,51,930,7179,3495,3524,,,,
p2,2023-10-17T18:00:00.000Z,2023-10-17,buy,17363.5,false,close_beyond_leg_terminus,,,,,,,,,2023,14,14,,,,W,11.25,,,17352.25,17400.75,,,,,,,,,,,,
p3,2023-10-17T19:15:00.000Z,2023-10-17,buy,17336,false,close_beyond_leg_terminus,,,,,,,,,2023,15,15,,,,W,38.75,,,17297.25,17388,,,,,,,,,,,,
p3,2023-10-18T05:30:00.000Z,2023-10-18,sell,17413.5,false,close_beyond_leg_terminus,,,,,,,,,2023,1,1,,,,M,15.5,,,17429,17384.75,,,,,,,,,,,,
p5,2023-10-18T05:45:00.000Z,2023-10-18,sell,17436.5,false,close_beyond_leg_terminus,,,,,,,,,2023,1,1,,,,M,26.5,,,17463,17383.5,,,,,,,,,,,,
p4,2023-10-18T06:15:00.000Z,2023-10-18,sell,17406,false,close_beyond_leg_terminus,,,,,,,,,2023,2,2,,,,M,17.25,,,17423.25,17382.5,,,,,,,,,,,,
p1,2023-10-18T07:15:00.000Z,2023-10-18,sell,17369.5,true,,2023-10-18T07:17:42.000Z,213.00,2023-10-18T19:48:13.000Z,31.50,2023-10-18T14:20:55.000Z,168.75,762.30,false,2023,3,3,,,,M,15.25,,,17384.75,17358.5,14,40,180,333,8149,12166,1548,1641,5466,5474,25379,
p3,2023-10-18T07:15:00.000Z,2023-10-18,buy,17349.25,true,,2023-10-18T07:23:28.000Z,51.75,2023-10-18T14:20:55.000Z,192.75,2023-10-18T19:48:13.000Z,-148.50,756.53,true,2023,3,3,,,,W,12.25,,,17337,17367.25,382,456,639,985,1295,25032,76,7817,8256,10821,11820,23881
p5,2023-10-18T07:15:00.000Z,2023-10-18,buy,17334,false,close_beyond_leg_terminus,,,,,,,,,2023,3,3,,,,W,15.25,,,17318.75,17363.25,,,,,,,,,,,,
p5,2023-10-18T09:30:00.000Z,2023-10-18,buy,17329.75,true,,2023-10-18T10:22:38.000Z,71.25,2023-10-18T14:20:55.000Z,173.25,2023-10-18T19:48:13.000Z,-129.00,577.37,true,2023,6,5,,,,W,17,,,17312.75,17358.75,158,2595,2720,7153,11504,14196,293,1069,8636,8978,12151,16134
p2,2023-10-18T11:30:00.000Z,2023-10-18,buy,17319.25,true,,2023-10-18T12:44:41.000Z,81.75,2023-10-18T14:20:55.000Z,162.75,2023-10-18T19:48:13.000Z,-118.50,435.32,true,2023,8,7,,,,W,11.75,,,17307.5,17348.25,1259,2906,2918,2923,2955,2992,132,455,553,4608,6691,14672
p5,2023-10-18T12:45:00.000Z,2023-10-18,buy,17291.5,false,close_beyond_leg_terminus,,,,,,,,,2023,8,8,,,,W,26.5,,,17265,17327.25,,,,,,,,,,,,
p4,2023-10-18T16:15:00.000Z,2023-10-18,sell,17349.25,false,close_beyond_leg_terminus,,,,,,,,,2023,12,12,,,,M,12.75,,,17362,17300.75,,,,,,,,,,,,
p4,2023-10-18T20:00:00.000Z,2023-10-18,buy,17128.5,false,post_cutoff_emission,,,,,,,,,2023,16,16,,,,W,43.25,,,17085.25,17210.75,,,,,,,,,,,,
p5,2023-10-19T00:30:00.000Z,2023-10-19,buy,17202.25,false,close_beyond_leg_terminus,,,,,,,,,2023,20,20,,,,W,14.75,,,17187.5,17213.5,,,,,,,,,,,,
p1,2023-10-19T01:30:00.000Z,2023-10-19,sell,17234.25,false,close_beyond_leg_terminus,,,,,,,,,2023,21,21,,,,M,11,,,17245.25,17219.5,,,,,,,,,,,,
p3,2023-10-19T05:45:00.000Z,2023-10-19,sell,17175,false,close_beyond_leg_terminus,,,,,,,,,2023,1,1,,,,M,6.25,,,17181.25,17170.75,,,,,,,,,,,,
p1,2023-10-19T06:00:00.000Z,2023-10-19,buy,17150.25,false,close_beyond_leg_terminus,,,,,,,,,2023,2,2,,,,W,35,,,17115.25,17168.25,,,,,,,,,,,,
p5,2023-10-19T06:00:00.000Z,2023-10-19,sell,17182.75,true,,2023-10-19T06:17:13.000Z,153.25,2023-10-19T19:45:05.000Z,132.75,2023-10-19T16:24:24.000Z,119.75,822.78,false,2023,2,2,,,,M,13,,,17195.75,17162,593,1066,2144,5295,5355,5574,181,2749,3710,3730,13104,15280
p5,2023-10-19T06:30:00.000Z,2023-10-19,buy,17150.25,false,close_beyond_leg_terminus,,,,,,,,,2023,2,2,,,,W,14.75,,,17135.5,17174.25,,,,,,,,,,,,
p1,2023-10-19T06:45:00.000Z,2023-10-19,sell,17195.5,true,,2023-10-19T07:18:59.000Z,166.00,2023-10-19T19:45:05.000Z,120.00,2023-10-19T16:24:24.000Z,132.50,761.02,false,2023,3,2,,,,M,10,,,17205.5,17178.75,560,755,928,1087,1587,1659,11,72,176,9538,9963,12201
p2,2023-10-19T07:30:00.000Z,2023-10-19,buy,17163.25,true,,2023-10-19T07:45:28.000Z,152.25,2023-10-19T16:24:24.000Z,133.75,2023-10-19T19:45:05.000Z,-100.25,734.53,true,2023,3,3,,,,W,15.5,,,17147.75,17194.75,1401,2476,2822,3028,6382,7850,60,60,66,175,278,31811
p5,2023-10-19T10:30:00.000Z,2023-10-19,sell,17268.5,false,close_beyond_leg_terminus,,,,,,,,,2023,6,6,,,,M,27.25,,,17295.75,17218.5,,,,,,,,,,,,
p3,2023-10-19T10:45:00.000Z,2023-10-19,buy,17223,true,,2023-10-19T11:05:18.000Z,92.50,2023-10-19T16:24:24.000Z,193.50,2023-10-19T19:45:05.000Z,-160.00,534.70,true,2023,7,6,,,,W,16.25,,,17206.75,17242.75,4699,5082,5173,5180,5494,7404,79,721,1610,1840,12260,12434
p5,2023-10-19T11:45:00.000Z,2023-10-19,buy,17200.75,false,close_beyond_leg_terminus,,,,,,,,,2023,7,7,,,,W,9,,,17191.75,17207.75,,,,,,,,,,,,
p4,2023-10-19T13:00:00.000Z,2023-10-19,sell,17276.25,true,,2023-10-19T13:08:44.000Z,246.75,2023-10-19T19:45:05.000Z,39.25,2023-10-19T16:24:24.000Z,213.25,411.27,false,2023,9,9,,,,M,15.75,,,17292,17253.5,266,893,1016,1127,1638,1722,27,1454,10453,10457,11573,
p4,2023-10-19T16:00:00.000Z,2023-10-19,sell,17219.5,true,,2023-10-19T16:00:18.000Z,190.00,2023-10-19T19:45:05.000Z,96.00,2023-10-19T16:24:24.000Z,156.50,239.70,false,2023,12,12,,,,M,3.25,,,17222.75,17213.5,869,1758,1770,1901,1907,2004,0,6,10,20,77,119
p2,2023-10-19T19:00:00.000Z,2023-10-19,buy,17059.25,true,,2023-10-19T19:27:15.000Z,33.00,2023-10-19T19:51:32.000Z,29.75,2023-10-19T19:45:05.000Z,3.75,32.75,false,2023,15,15,,,,W,45.5,,,17013.75,17086,12,14,29,169,457,,4,945,950,963,,
p5,2023-10-19T20:30:00.000Z,2023-10-19,sell,17042.75,false,post_cutoff_emission,,,,,,,,,2023,16,16,,,,M,12.25,,,17055,17019.5,,,,,,,,,,,,
p1,2023-10-19T22:15:00.000Z,2023-10-20,sell,17094.5,false,close_beyond_leg_terminus,,,,,,,,,2023,18,18,,,,M,41.25,,,17135.75,17016.25,,,,,,,,,,,,
p4,2023-10-20T01:30:00.000Z,2023-10-20,sell,17043.25,false,close_beyond_leg_terminus,,,,,,,,,2023,21,21,,,,M,27.5,,,17070.75,17005.25,,,,,,,,,,,,
p2,2023-10-20T05:15:00.000Z,2023-10-20,sell,17041,false,close_beyond_leg_terminus,,,,,,,,,2023,1,1,,,,M,14.25,,,17055.25,17012.75,,,,,,,,,,,,
p5,2023-10-20T05:30:00.000Z,2023-10-20,buy,17006.5,true,,2023-10-20T05:39:55.000Z,58.25,2023-10-20T08:47:57.000Z,177.50,2023-10-20T19:54:51.000Z,-168.00,860.08,true,2023,1,1,,,,W,11.25,,,16995.25,17021.25,494,8177,8766,9171,9736,10955,1299,1455,2342,2472,2518,31441
p4,2023-10-20T05:45:00.000Z,2023-10-20,sell,17026.5,false,close_beyond_leg_terminus,,,,,,,,,2023,1,1,,,,M,17.25,,,17043.75,17007,,,,,,,,,,,,
p1,2023-10-20T06:30:00.000Z,2023-10-20,sell,17004.25,true,,2023-10-20T06:56:48.000Z,175.25,2023-10-20T19:54:51.000Z,60.50,2023-10-20T08:47:57.000Z,165.75,783.20,false,2023,2,2,,,,M,11.75,,,17016,16978.25,206,297,451,736,26087,26828,3012,3376,3637,4159,5030,6195
p3,2023-10-20T07:15:00.000Z,2023-10-20,sell,17047,true,,2023-10-20T08:26:21.000Z,218.00,2023-10-20T19:54:51.000Z,17.75,2023-10-20T08:47:57.000Z,208.50,693.65,false,2023,4,3,,,,M,32.5,,,17079.5,16983.25,207,2376,3368,3486,3740,14269,791,969,1193,,,
p3,2023-10-20T07:45:00.000Z,2023-10-20,sell,17007.75,true,,2023-10-20T07:46:58.000Z,178.75,2023-10-20T19:54:51.000Z,57.00,2023-10-20T08:47:57.000Z,169.25,733.03,false,2023,3,3,,,,M,8.5,,,17016.25,16994.25,892,16632,16653,16699,23076,23286,339,555,1145,1548,2113,3334
p1,2023-10-20T09:00:00.000Z,2023-10-20,sell,17070.25,false,close_beyond_leg_terminus,,,,,,,,,2023,5,5,,,,M,16.5,,,17086.75,17034,,,,,,,,,,,,
p5,2023-10-20T09:30:00.000Z,2023-10-20,buy,16995.75,false,close_beyond_leg_terminus,,,,,,,,,2023,5,5,,,,W,13,,,16982.75,17022.75,,,,,,,,,,,,
p2,2023-10-20T12:00:00.000Z,2023-10-20,buy,16967.25,true,,2023-10-20T14:11:56.000Z,23.00,2023-10-20T14:16:44.000Z,138.25,2023-10-20T19:54:51.000Z,-128.75,348.07,true,2023,10,8,,,,W,42.5,,,16924.75,17049.25,6,29,260,262,,,58,192,721,857,1112,1184
p2,2023-10-20T12:30:00.000Z,2023-10-20,sell,17033.5,true,,2023-10-20T13:27:44.000Z,204.50,2023-10-20T19:54:51.000Z,29.75,2023-10-20T13:49:00.000Z,195.00,392.27,false,2023,9,8,,,,M,28.5,,,17062,16985.5,137,138,161,191,213,2616,6,16,109,857,,
p2,2023-10-20T12:45:00.000Z,2023-10-20,sell,17034,true,,2023-10-20T13:27:44.000Z,205.00,2023-10-20T19:54:51.000Z,29.25,2023-10-20T13:49:00.000Z,195.50,392.27,false,2023,9,8,,,,M,23.25,,,17057.25,16992.5,137,138,161,190,213,2616,6,16,110,857,,
p1,2023-10-20T13:00:00.000Z,2023-10-20,sell,17101.75,false,close_beyond_leg_terminus,,,,,,,,,2023,9,9,,,,M,47.75,,,17149.5,16992,,,,,,,,,,,,
p2,2023-10-20T13:45:00.000Z,2023-10-20,buy,16989,true,,2023-10-20T14:11:19.000Z,1.75,2023-10-20T14:11:19.000Z,160.00,2023-10-20T19:54:51.000Z,-150.50,348.68,true,2023,10,9,,,,W,26.25,,,16962.75,17047.25,,,,,,,1,14,16,31,225,1069
p2,2023-10-20T14:00:00.000Z,2023-10-20,buy,16979.75,true,,2023-10-20T14:11:33.000Z,10.50,2023-10-20T14:16:44.000Z,150.75,2023-10-20T19:54:51.000Z,-141.25,348.45,true,2023,10,10,,,,W,30.5,,,16949.25,17023.25,284,311,,,,,2,15,81,83,872,1157
p3,2023-10-20T14:15:00.000Z,2023-10-20,sell,16974.25,true,,2023-10-20T14:16:04.000Z,145.25,2023-10-20T19:54:51.000Z,16.00,2023-10-20T14:16:44.000Z,135.75,343.93,false,2023,10,10,,,,M,29.25,,,17003.5,16939,114,198,427,472,622,917,10,13,32,,,
p2,2023-10-20T19:15:00.000Z,2023-10-20,buy,16856.75,true,,2023-10-20T19:25:58.000Z,30.75,2023-10-20T19:32:46.000Z,27.75,2023-10-20T19:54:51.000Z,-18.25,34.03,true,2023,15,15,,,,W,18,,,16838.75,16902.5,15,52,66,196,406,,927,1152,1502,1532,,
p2,2023-10-20T20:00:00.000Z,2023-10-20,sell,16879.75,false,post_cutoff_emission,,,,,,,,,2023,16,16,,,,M,47.25,,,16927,16830.25,,,,,,,,,,,,
p5,2023-10-23T05:30:00.000Z,2023-10-23,buy,16861.25,true,,2023-10-23T07:19:09.000Z,169.75,2023-10-23T17:00:00.000Z,169.75,2023-10-23T13:43:25.000Z,22.25,760.85,false,2023,3,1,,,,W,18,,,16843.25,16897.5,51,99,27647,27652,28160,28600,279,302,656,1153,1328,2247
p2,2023-10-23T07:45:00.000Z,2023-10-23,buy,16757.75,false,close_beyond_leg_terminus,,,,,,,,,2023,3,3,,,,W,37.25,,,16720.5,16818.75,,,,,,,,,,,,
p3,2023-10-23T08:30:00.000Z,2023-10-23,sell,16856,false,close_beyond_leg_terminus,,,,,,,,,2023,4,4,,,,M,16.75,,,16872.75,16830,,,,,,,,,,,,
p2,2023-10-23T09:00:00.000Z,2023-10-23,buy,16786,true,,2023-10-23T09:08:16.000Z,245.00,2023-10-23T17:00:00.000Z,94.50,2023-10-23T13:43:25.000Z,97.50,651.73,false,2023,5,5,,,,W,15.5,,,16770.5,16812.5,9358,11988,11988,15755,17342,18388,74,128,312,1262,1361,1482
p1,2023-10-23T10:45:00.000Z,2023-10-23,buy,16695,false,close_beyond_leg_terminus,,,,,,,,,2023,6,6,,,,W,25.75,,,16669.25,16748.75,,,,,,,,,,,,
p3,2023-10-23T11:15:00.000Z,2023-10-23,buy,16718.25,false,close_beyond_leg_terminus,,,,,,,,,2023,7,7,,,,W,26.25,,,16692,16758.5,,,,,,,,,,,,
p3,2023-10-23T11:30:00.000Z,2023-10-23,sell,16781.75,true,,2023-10-23T11:42:53.000Z,90.25,2023-10-23T13:43:25.000Z,249.25,2023-10-23T17:00:00.000Z,-101.75,497.12,true,2023,7,7,,,,M,11.5,,,16793.25,16751,833,876,900,1230,6689,6814,65,83,2711,2711,8058,8999
p1,2023-10-23T12:45:00.000Z,2023-10-23,buy,16767.5,true,,2023-10-23T13:33:06.000Z,263.50,2023-10-23T17:00:00.000Z,76.00,2023-10-23T13:43:25.000Z,116.00,386.90,false,2023,9,8,,,,W,20,,,16747.5,16797.5,958,980,999,1147,1160,1452,31,48,75,127,197,415
p2,2023-10-23T13:00:00.000Z,2023-10-23,buy,16734.5,true,,2023-10-23T13:36:24.000Z,296.50,2023-10-23T17:00:00.000Z,43.00,2023-10-23T13:43:25.000Z,149.00,383.60,false,2023,9,9,,,,W,24.5,,,16710,16787.75,82,104,118,749,760,825,13,19,26,220,374,
p3,2023-10-23T14:45:00.000Z,2023-10-23,buy,16826.75,false,close_beyond_leg_terminus,,,,,,,,,2023,10,10,,,,W,32.25,,,16794.5,16869.25,,,,,,,,,,,,
p5,2023-10-23T17:15:00.000Z,2023-10-23,sell,17039.75,false,close_beyond_leg_terminus,,,,,,,,,2023,13,13,,,,M,25.75,,,17065.5,16980.25,,,,,,,,,,,,
p5,2023-10-23T18:45:00.000Z,2023-10-23,sell,17043.25,false,close_beyond_leg_terminus,,,,,,,,,2023,14,14,,,,M,48.25,,,17091.5,16935,,,,,,,,,,,,
p4,2023-10-24T00:30:00.000Z,2023-10-24,buy,16911.5,true,,2023-10-24T00:41:37.000Z,143.75,2023-10-24T14:48:12.000Z,28.25,2023-10-24T16:55:41.000Z,112.00,1158.38,true,2023,20,20,,,,W,12.75,,,16898.75,16921,743,850,1358,6041,7175,17160,427,3139,57662,57933,,
p3,2023-10-24T02:30:00.000Z,2023-10-24,sell,16958.75,true,,2023-10-24T05:14:53.000Z,75.50,2023-10-24T16:55:41.000Z,96.50,2023-10-24T14:48:12.000Z,-64.75,885.12,false,2023,1,22,,,,M,15.5,,,16974.25,16927.5,1642,10927,10938,11178,11961,40677,782,2846,5626,6150,6621,30339
p5,2023-10-24T02:45:00.000Z,2023-10-24,buy,16887.75,false,close_beyond_leg_terminus,,,,,,,,,2023,22,22,,,,W,32.5,,,16855.25,16951.75,,,,,,,,,,,,
p1,2023-10-24T03:30:00.000Z,2023-10-24,sell,16960.5,true,,2023-10-24T05:15:52.000Z,77.25,2023-10-24T16:55:41.000Z,94.75,2023-10-24T14:48:12.000Z,-63.00,884.13,false,2023,1,23,,,,M,20.25,,,16980.75,16928,1511,10857,10879,11098,11886,40617,2720,2787,5720,6100,6572,30298
p3,2023-10-24T05:00:00.000Z,2023-10-24,sell,16950.25,true,,2023-10-24T05:01:39.000Z,67.00,2023-10-24T16:55:41.000Z,105.00,2023-10-24T14:48:12.000Z,-73.25,898.35,false,2023,1,1,,,,M,4.25,,,16954.5,16946.75,230,11967,12700,12744,13039,42052,122,803,3573,3640,6953,7494
p3,2023-10-24T06:00:00.000Z,2023-10-24,buy,16936,false,close_beyond_leg_terminus,,,,,,,,,2023,2,2,,,,W,20.75,,,16915.25,16961.5,,,,,,,,,,,,
p1,2023-10-24T06:45:00.000Z,2023-10-24,buy,16953,false,close_beyond_leg_terminus,,,,,,,,,2023,2,2,,,,W,11,,,16942,16973,,,,,,,,,,,,
p2,2023-10-24T07:15:00.000Z,2023-10-24,buy,16976,true,,2023-10-24T07:36:12.000Z,79.25,2023-10-24T14:48:12.000Z,92.75,2023-10-24T16:55:41.000Z,47.50,743.80,true,2023,3,3,,,,W,13.75,,,16962.25,16990,7461,7867,13545,21688,21849,24827,150,246,262,2194,2459,3493
p2,2023-10-24T08:15:00.000Z,2023-10-24,sell,17000.5,false,close_beyond_leg_terminus,,,,,,,,,2023,4,4,,,,M,25.75,,,17026.25,16953.5,,,,,,,,,,,,
p1,2023-10-24T11:45:00.000Z,2023-10-24,sell,17036,false,close_beyond_leg_terminus,,,,,,,,,2023,7,7,,,,M,32,,,17068,16982,,,,,,,,,,,,
p3,2023-10-24T12:00:00.000Z,2023-10-24,sell,17047.75,false,close_beyond_leg_terminus,,,,,,,,,2023,8,8,,,,M,33.25,,,17081,16978.25,,,,,,,,,,,,
p3,2023-10-24T13:00:00.000Z,2023-10-24,buy,16953.25,true,,2023-10-24T13:17:45.000Z,102.00,2023-10-24T14:48:12.000Z,70.00,2023-10-24T16:55:41.000Z,70.25,402.25,true,2023,9,9,,,,W,44.75,,,16908.5,16985.5,497,757,778,785,803,1354,81,923,1970,11233,11447,12264
p5,2023-10-24T13:15:00.000Z,2023-10-24,buy,16936.25,false,close_beyond_leg_terminus,,,,,,,,,2023,9,9,,,,W,15.5,,,16920.75,16966.5,,,,,,,,,,,,
p4,2023-10-24T17:45:00.000Z,2023-10-24,buy,16883.5,false,close_beyond_leg_terminus,,,,,,,,,2023,13,13,,,,W,48.75,,,16834.75,16962.5,,,,,,,,,,,,
p1,2023-10-24T19:45:00.000Z,2023-10-24,buy,17012,true,,2023-10-24T19:54:40.000Z,21.50,2023-10-24T19:56:11.000Z,0.50,2023-10-24T19:54:41.000Z,11.50,5.33,false,2023,15,15,,,,W,15.25,,,16996.75,17043,0,36,61,69,,,,,,,,
p3,2023-10-24T20:45:00.000Z,2023-10-24,sell,17068.25,false,post_cutoff_emission,,,,,,,,,2023,16,16,,,,M,26.5,,,17094.75,17002.5,,,,,,,,,,,,
p4,2023-10-24T21:00:00.000Z,2023-10-24,sell,17038,false,post_cutoff_emission,,,,,,,,,2023,17,17,,,,M,19,,,17057,17007,,,,,,,,,,,,
p1,2023-10-25T04:30:00.000Z,2023-10-25,buy,16924.75,false,close_beyond_leg_terminus,,,,,,,,,2023,0,0,,,,W,36.5,,,16888.25,16964.25,,,,,,,,,,,,
p3,2023-10-25T06:15:00.000Z,2023-10-25,sell,16953.5,true,,2023-10-25T06:21:22.000Z,325.00,2023-10-25T18:51:47.000Z,14.00,2023-10-25T12:23:11.000Z,300.00,818.63,false,2023,2,2,,,,M,15.75,,,16969.25,16931.75,1296,1877,2180,2270,2772,3698,17806,21068,,,,
p2,2023-10-25T06:30:00.000Z,2023-10-25,buy,16939.75,true,,2023-10-25T06:56:49.000Z,27.75,2023-10-25T12:23:11.000Z,311.25,2023-10-25T18:51:47.000Z,-286.25,783.18,true,2023,2,2,,,,W,12.75,,,16927,16958,5626,14662,15203,16575,,,101,222,546,1117,1524,23671
p4,2023-10-25T07:00:00.000Z,2023-10-25,sell,16954.5,false,close_beyond_leg_terminus,,,,,,,,,2023,3,3,,,,M,24.25,,,16978.75,16910.5,,,,,,,,,,,,
p5,2023-10-25T07:00:00.000Z,2023-10-25,buy,16901,true,,2023-10-25T07:23:10.000Z,66.50,2023-10-25T12:23:11.000Z,272.50,2023-10-25T18:51:47.000Z,-247.50,756.83,true,2023,3,3,,,,W,27,,,16874,16935.75,85,1463,1939,2178,2799,13082,147,220,22101,22121,22136,22299
p1,2023-10-25T07:30:00.000Z,2023-10-25,buy,16888.25,false,close_beyond_leg_terminus,,,,,,,,,2023,3,3,,,,W,14.25,,,16874,16907.75,,,,,,,,,,,,
p4,2023-10-25T07:30:00.000Z,2023-10-25,sell,16927,true,,2023-10-25T08:00:20.000Z,298.50,2023-10-25T18:51:47.000Z,40.50,2023-10-25T12:23:11.000Z,273.50,719.67,false,2023,4,3,,,,M,22.75,,,16949.75,16898,71,210,7863,19835,19848,19901,578,740,1597,2634,11768,
p4,2023-10-25T09:00:00.000Z,2023-10-25,buy,16897.25,false,close_beyond_leg_terminus,,,,,,,,,2023,5,5,,,,W,46.25,,,16851,16945,,,,,,,,,,,,
p2,2023-10-25T12:00:00.000Z,2023-10-25,buy,16878.25,false,close_beyond_leg_terminus,,,,,,,,,2023,8,8,,,,W,36.75,,,16841.5,16945.75,,,,,,,,,,,,
p2,2023-10-25T12:15:00.000Z,2023-10-25,sell,16978,false,close_beyond_leg_terminus,,,,,,,,,2023,8,8,,,,M,9.25,,,16987.25,16962.25,,,,,,,,,,,,
p3,2023-10-25T13:00:00.000Z,2023-10-25,sell,16984.25,false,close_beyond_leg_terminus,,,,,,,,,2023,9,9,,,,M,29.5,,,17013.75,16920.75,,,,,,,,,,,,
p4,2023-10-25T13:15:00.000Z,2023-10-25,sell,16953.75,false,close_beyond_leg_terminus,,,,,,,,,2023,9,9,,,,M,18.75,,,16972.5,16922.75,,,,,,,,,,,,
p3,2023-10-25T13:45:00.000Z,2023-10-25,buy,16786.75,true,,2023-10-25T13:50:13.000Z,75.25,2023-10-25T15:06:11.000Z,158.25,2023-10-25T18:51:47.000Z,-133.25,369.78,true,2023,9,9,,,,W,21.5,,,16765.25,16816,39,43,57,304,361,2964,2170,2207,6765,7225,7305,10276
p1,2023-10-25T17:00:00.000Z,2023-10-25,sell,16766.75,false,close_beyond_leg_terminus,,,,,,,,,2023,13,13,,,,M,26.5,,,16793.25,16720.25,,,,,,,,,,,,
p2,2023-10-25T17:00:00.000Z,2023-10-25,buy,16690.5,true,,2023-10-25T17:26:29.000Z,7.25,2023-10-25T17:27:22.000Z,62.00,2023-10-25T18:51:47.000Z,-37.00,153.52,true,2023,13,13,,,,W,29.25,,,16661.25,16747,39,,,,,,86,115,115,358,472,1020
p3,2023-10-25T18:00:00.000Z,2023-10-25,buy,16626.25,false,cutoff_1600_unfilled,,,,,,,,,2023,14,14,,,,W,34.75,,,16591.5,16680,,,,,,,,,,,,
p2,2023-10-25T19:15:00.000Z,2023-10-25,buy,16575,false,close_beyond_leg_terminus,,,,,,,,,2023,15,15,,,,W,33.75,,,16541.25,16633.5,,,,,,,,,,,,
p5,2023-10-25T19:15:00.000Z,2023-10-25,sell,16678.5,true,,2023-10-25T19:33:22.000Z,34.75,2023-10-25T19:53:13.000Z,3.00,2023-10-25T19:33:28.000Z,25.00,26.63,false,2023,15,15,,,,M,29.5,,,16708,16621.75,89,144,453,543,1126,,,,,,,
p1,2023-10-25T20:00:00.000Z,2023-10-25,buy,16572.5,false,post_cutoff_emission,,,,,,,,,2023,16,16,,,,W,43.75,,,16528.75,16654.5,,,,,,,,,,,,
p2,2023-10-26T00:45:00.000Z,2023-10-26,sell,16586,false,close_beyond_leg_terminus,,,,,,,,,2023,20,20,,,,M,47,,,16633,16527.25,,,,,,,,,,,,
p5,2023-10-26T00:45:00.000Z,2023-10-26,buy,16529,true,,2023-10-26T00:45:41.000Z,107.25,2023-10-26T13:33:14.000Z,211.50,2023-10-26T17:30:43.000Z,-157.25,1154.32,true,2023,20,20,,,,W,10.75,,,16518.25,16537.75,32032,34878,35251,42298,42306,43494,99,223,509,603,4217,18960
